,MODEL,DATASET,Sampling,ACCURACY,F1,RECALL,PRECISION,HAMMING_LOSS,TARGET
173,AdaBoostClassifier,datasets_all,OVERSAMPLING,0.9527310924369747,0.9527310924369747,0.9527310924369747,0.9527310924369747,0.04726890756302521,ANUNCIO
174,BaggingClassifier,datasets_all,OVERSAMPLING,0.9516806722689075,0.9516806722689075,0.9516806722689075,0.9516806722689075,0.04831932773109244,ANUNCIO
175,GradientBoostingClassifier,datasets_all,OVERSAMPLING,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.045168067226890755,ANUNCIO
176,RandomForestClassifier,datasets_all,OVERSAMPLING,0.957983193277311,0.957983193277311,0.957983193277311,0.957983193277311,0.04201680672268908,ANUNCIO
177,MLPClassifier,datasets_all,OVERSAMPLING,0.944327731092437,0.9443277310924368,0.944327731092437,0.944327731092437,0.05567226890756303,ANUNCIO
178,MLPClassifier,datasets_all,OVERSAMPLING,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.03571428571428571,ANUNCIO
179,MLPClassifier,datasets_all,OVERSAMPLING,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.058823529411764705,ANUNCIO
180,CatBoostClassifier,datasets_all,OVERSAMPLING,0.9653361344537815,0.9653361344537815,0.9653361344537815,0.9653361344537815,0.03466386554621849,ANUNCIO
181,VotingClassifier,datasets_all,OVERSAMPLING,0.9716386554621849,0.9716386554621849,0.9716386554621849,0.9716386554621849,0.028361344537815126,ANUNCIO
182,KNeighborsClassifier,datasets_all,ORIGINAL,0.9254201680672269,0.9254201680672269,0.9254201680672269,0.9254201680672269,0.07457983193277311,ANUNCIO
183,DecisionTreeClassifier,datasets_all,ORIGINAL,0.957983193277311,0.957983193277311,0.957983193277311,0.957983193277311,0.04201680672268908,ANUNCIO
184,SVC,datasets_all,ORIGINAL,0.9485294117647058,0.9485294117647058,0.9485294117647058,0.9485294117647058,0.051470588235294115,ANUNCIO
185,XGBClassifier,datasets_all,ORIGINAL,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.03571428571428571,ANUNCIO
186,AdaBoostClassifier,datasets_all,ORIGINAL,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.9243697478991597,0.07563025210084033,ANUNCIO
187,BaggingClassifier,datasets_all,ORIGINAL,0.9684873949579832,0.9684873949579832,0.9684873949579832,0.9684873949579832,0.031512605042016806,ANUNCIO
188,GradientBoostingClassifier,datasets_all,ORIGINAL,0.9621848739495799,0.9621848739495799,0.9621848739495799,0.9621848739495799,0.037815126050420166,ANUNCIO
189,RandomForestClassifier,datasets_all,ORIGINAL,0.9663865546218487,0.9663865546218487,0.9663865546218487,0.9663865546218487,0.03361344537815126,ANUNCIO
190,MLPClassifier,datasets_all,ORIGINAL,0.9516806722689075,0.9516806722689075,0.9516806722689075,0.9516806722689075,0.04831932773109244,ANUNCIO
191,MLPClassifier,datasets_all,ORIGINAL,0.9695378151260504,0.9695378151260505,0.9695378151260504,0.9695378151260504,0.03046218487394958,ANUNCIO
192,MLPClassifier,datasets_all,ORIGINAL,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.08718487394957983,ANUNCIO
193,CatBoostClassifier,datasets_all,ORIGINAL,0.9632352941176471,0.9632352941176471,0.9632352941176471,0.9632352941176471,0.03676470588235294,ANUNCIO
194,VotingClassifier,datasets_all,ORIGINAL,0.9653361344537815,0.9653361344537815,0.9653361344537815,0.9653361344537815,0.03466386554621849,ANUNCIO
195,KNeighborsClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8130252100840336,0.8130252100840337,0.8130252100840336,0.8130252100840336,0.1869747899159664,ENTREGA
196,DecisionTreeClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9149159663865546,0.9149159663865546,0.9149159663865546,0.9149159663865546,0.08508403361344538,ENTREGA
197,SVC,datasets_lemmatize_text,UNDERSAMPLING,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.045168067226890755,ENTREGA
198,XGBClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9506302521008403,0.9506302521008403,0.9506302521008403,0.9506302521008403,0.04936974789915966,ENTREGA
199,AdaBoostClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9201680672268907,0.9201680672268907,0.9201680672268907,0.9201680672268907,0.07983193277310924,ENTREGA
200,BaggingClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9516806722689075,0.9516806722689075,0.9516806722689075,0.9516806722689075,0.04831932773109244,ENTREGA
201,GradientBoostingClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9380252100840336,0.9380252100840336,0.9380252100840336,0.9380252100840336,0.06197478991596639,ENTREGA
202,RandomForestClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.944327731092437,0.9443277310924368,0.944327731092437,0.944327731092437,0.05567226890756303,ENTREGA
203,MLPClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.9128151260504201,0.08718487394957983,ENTREGA
204,MLPClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9527310924369747,0.9527310924369747,0.9527310924369747,0.9527310924369747,0.04726890756302521,ENTREGA
205,MLPClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.6869747899159664,0.6869747899159664,0.6869747899159664,0.6869747899159664,0.3130252100840336,ENTREGA
206,CatBoostClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9474789915966386,0.9474789915966386,0.9474789915966386,0.9474789915966386,0.052521008403361345,ENTREGA
207,VotingClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.9548319327731093,0.045168067226890755,ENTREGA
208,KNeighborsClassifier,datasets_lemmatize_text,OVERSAMPLING,0.7647058823529411,0.7647058823529412,0.7647058823529411,0.7647058823529411,0.23529411764705882,ENTREGA
209,DecisionTreeClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9296218487394958,0.9296218487394958,0.9296218487394958,0.9296218487394958,0.0703781512605042,ENTREGA
210,SVC,datasets_lemmatize_text,OVERSAMPLING,0.9621848739495799,0.9621848739495799,0.9621848739495799,0.9621848739495799,0.037815126050420166,ENTREGA
211,XGBClassifier,datasets_lemmatize_text,OVERSAMPLING,0.957983193277311,0.957983193277311,0.957983193277311,0.957983193277311,0.04201680672268908,ENTREGA
212,AdaBoostClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9254201680672269,0.9254201680672269,0.9254201680672269,0.9254201680672269,0.07457983193277311,ENTREGA
213,BaggingClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9422268907563025,0.9422268907563025,0.9422268907563025,0.9422268907563025,0.05777310924369748,ENTREGA
214,GradientBoostingClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9390756302521008,0.9390756302521008,0.9390756302521008,0.9390756302521008,0.06092436974789916,ENTREGA
215,RandomForestClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9432773109243697,0.9432773109243697,0.9432773109243697,0.9432773109243697,0.05672268907563025,ENTREGA
216,MLPClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9254201680672269,0.9254201680672269,0.9254201680672269,0.9254201680672269,0.07457983193277311,ENTREGA
217,MLPClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9537815126050421,0.9537815126050421,0.9537815126050421,0.9537815126050421,0.046218487394957986,ENTREGA
218,MLPClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8644957983193278,0.8644957983193278,0.8644957983193278,0.8644957983193278,0.13550420168067226,ENTREGA
219,CatBoostClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9422268907563025,0.9422268907563025,0.9422268907563025,0.9422268907563025,0.05777310924369748,ENTREGA
220,VotingClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9611344537815126,0.9611344537815126,0.9611344537815126,0.9611344537815126,0.038865546218487396,ENTREGA
221,KNeighborsClassifier,datasets_lemmatize_text,ORIGINAL,0.8560924369747899,0.8560924369747899,0.8560924369747899,0.8560924369747899,0.14390756302521007,ENTREGA
222,DecisionTreeClassifier,datasets_lemmatize_text,ORIGINAL,0.9338235294117647,0.9338235294117647,0.9338235294117647,0.9338235294117647,0.0661764705882353,ENTREGA
223,SVC,datasets_lemmatize_text,ORIGINAL,0.9516806722689075,0.9516806722689075,0.9516806722689075,0.9516806722689075,0.04831932773109244,ENTREGA
224,XGBClassifier,datasets_lemmatize_text,ORIGINAL,0.9590336134453782,0.9590336134453782,0.9590336134453782,0.9590336134453782,0.04096638655462185,ENTREGA
225,AdaBoostClassifier,datasets_lemmatize_text,ORIGINAL,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.08403361344537816,ENTREGA
226,BaggingClassifier,datasets_lemmatize_text,ORIGINAL,0.9537815126050421,0.9537815126050421,0.9537815126050421,0.9537815126050421,0.046218487394957986,ENTREGA
227,GradientBoostingClassifier,datasets_lemmatize_text,ORIGINAL,0.9401260504201681,0.9401260504201681,0.9401260504201681,0.9401260504201681,0.059873949579831935,ENTREGA
228,RandomForestClassifier,datasets_lemmatize_text,ORIGINAL,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.04411764705882353,ENTREGA
229,MLPClassifier,datasets_lemmatize_text,ORIGINAL,0.9327731092436975,0.9327731092436976,0.9327731092436975,0.9327731092436975,0.06722689075630252,ENTREGA
230,MLPClassifier,datasets_lemmatize_text,ORIGINAL,0.9537815126050421,0.9537815126050421,0.9537815126050421,0.9537815126050421,0.046218487394957986,ENTREGA
231,MLPClassifier,datasets_lemmatize_text,ORIGINAL,0.6869747899159664,0.6869747899159664,0.6869747899159664,0.6869747899159664,0.3130252100840336,ENTREGA
232,CatBoostClassifier,datasets_lemmatize_text,ORIGINAL,0.9506302521008403,0.9506302521008403,0.9506302521008403,0.9506302521008403,0.04936974789915966,ENTREGA
233,VotingClassifier,datasets_lemmatize_text,ORIGINAL,0.9600840336134454,0.9600840336134454,0.9600840336134454,0.9600840336134454,0.03991596638655462,ENTREGA
234,KNeighborsClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8172268907563025,0.8172268907563026,0.8172268907563025,0.8172268907563025,0.18277310924369747,OUTROS
235,DecisionTreeClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8382352941176471,0.8382352941176471,0.8382352941176471,0.8382352941176471,0.16176470588235295,OUTROS
236,SVC,datasets_lemmatize_text,UNDERSAMPLING,0.8876050420168067,0.8876050420168067,0.8876050420168067,0.8876050420168067,0.11239495798319328,OUTROS
237,XGBClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.898109243697479,0.898109243697479,0.898109243697479,0.898109243697479,0.10189075630252101,OUTROS
238,AdaBoostClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8592436974789915,0.8592436974789915,0.8592436974789915,0.8592436974789915,0.1407563025210084,OUTROS
239,BaggingClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8802521008403361,0.8802521008403361,0.8802521008403361,0.8802521008403361,0.11974789915966387,OUTROS
240,GradientBoostingClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8834033613445378,0.8834033613445378,0.8834033613445378,0.8834033613445378,0.11659663865546219,OUTROS
241,RandomForestClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.875,0.875,0.875,0.875,0.125,OUTROS
242,MLPClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8550420168067226,0.8550420168067226,0.8550420168067226,0.8550420168067226,0.14495798319327732,OUTROS
243,MLPClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8697478991596639,0.8697478991596639,0.8697478991596639,0.8697478991596639,0.13025210084033614,OUTROS
244,MLPClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.226890756302521,0.226890756302521,0.226890756302521,0.226890756302521,0.773109243697479,OUTROS
245,CatBoostClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.10609243697478991,OUTROS
246,VotingClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9065126050420168,0.9065126050420168,0.9065126050420168,0.9065126050420168,0.0934873949579832,OUTROS
247,KNeighborsClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.17857142857142858,OUTROS
248,DecisionTreeClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8602941176470589,0.8602941176470589,0.8602941176470589,0.8602941176470589,0.13970588235294118,OUTROS
249,SVC,datasets_lemmatize_text,OVERSAMPLING,0.907563025210084,0.907563025210084,0.907563025210084,0.907563025210084,0.09243697478991597,OUTROS
250,XGBClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9012605042016807,0.9012605042016807,0.9012605042016807,0.9012605042016807,0.09873949579831932,OUTROS
251,AdaBoostClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8560924369747899,0.8560924369747899,0.8560924369747899,0.8560924369747899,0.14390756302521007,OUTROS
252,BaggingClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8834033613445378,0.8834033613445378,0.8834033613445378,0.8834033613445378,0.11659663865546219,OUTROS
253,GradientBoostingClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8813025210084033,0.8813025210084033,0.8813025210084033,0.8813025210084033,0.11869747899159663,OUTROS
254,RandomForestClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9002100840336135,0.9002100840336135,0.9002100840336135,0.9002100840336135,0.09978991596638656,OUTROS
255,MLPClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.09558823529411764,OUTROS
256,MLPClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9012605042016807,0.9012605042016807,0.9012605042016807,0.9012605042016807,0.09873949579831932,OUTROS
257,MLPClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8088235294117647,0.8088235294117648,0.8088235294117647,0.8088235294117647,0.19117647058823528,OUTROS
258,CatBoostClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8991596638655462,0.8991596638655462,0.8991596638655462,0.8991596638655462,0.10084033613445378,OUTROS
259,VotingClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9138655462184874,0.9138655462184874,0.9138655462184874,0.9138655462184874,0.0861344537815126,OUTROS
260,KNeighborsClassifier,datasets_lemmatize_text,ORIGINAL,0.8277310924369747,0.8277310924369747,0.8277310924369747,0.8277310924369747,0.1722689075630252,OUTROS
261,DecisionTreeClassifier,datasets_lemmatize_text,ORIGINAL,0.8718487394957983,0.8718487394957983,0.8718487394957983,0.8718487394957983,0.12815126050420167,OUTROS
262,SVC,datasets_lemmatize_text,ORIGINAL,0.8949579831932774,0.8949579831932774,0.8949579831932774,0.8949579831932774,0.10504201680672269,OUTROS
263,XGBClassifier,datasets_lemmatize_text,ORIGINAL,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.9054621848739496,0.09453781512605042,OUTROS
264,AdaBoostClassifier,datasets_lemmatize_text,ORIGINAL,0.8245798319327731,0.8245798319327731,0.8245798319327731,0.8245798319327731,0.17542016806722688,OUTROS
265,BaggingClassifier,datasets_lemmatize_text,ORIGINAL,0.8865546218487395,0.8865546218487395,0.8865546218487395,0.8865546218487395,0.1134453781512605,OUTROS
266,GradientBoostingClassifier,datasets_lemmatize_text,ORIGINAL,0.8771008403361344,0.8771008403361344,0.8771008403361344,0.8771008403361344,0.12289915966386554,OUTROS
267,RandomForestClassifier,datasets_lemmatize_text,ORIGINAL,0.8897058823529411,0.8897058823529411,0.8897058823529411,0.8897058823529411,0.11029411764705882,OUTROS
268,MLPClassifier,datasets_lemmatize_text,ORIGINAL,0.898109243697479,0.898109243697479,0.898109243697479,0.898109243697479,0.10189075630252101,OUTROS
269,MLPClassifier,datasets_lemmatize_text,ORIGINAL,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.10609243697478991,OUTROS
270,MLPClassifier,datasets_lemmatize_text,ORIGINAL,0.773109243697479,0.7731092436974791,0.773109243697479,0.773109243697479,0.226890756302521,OUTROS
271,CatBoostClassifier,datasets_lemmatize_text,ORIGINAL,0.8960084033613446,0.8960084033613446,0.8960084033613446,0.8960084033613446,0.10399159663865547,OUTROS
272,VotingClassifier,datasets_lemmatize_text,ORIGINAL,0.9117647058823529,0.9117647058823528,0.9117647058823529,0.9117647058823529,0.08823529411764706,OUTROS
273,KNeighborsClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8140756302521008,0.814075630252101,0.8140756302521008,0.8140756302521008,0.18592436974789917,PRODUTO
274,DecisionTreeClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.7962184873949579,0.7962184873949578,0.7962184873949579,0.7962184873949579,0.20378151260504201,PRODUTO
275,SVC,datasets_lemmatize_text,UNDERSAMPLING,0.9138655462184874,0.9138655462184874,0.9138655462184874,0.9138655462184874,0.0861344537815126,PRODUTO
276,XGBClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.865546218487395,0.865546218487395,0.865546218487395,0.865546218487395,0.13445378151260504,PRODUTO
277,AdaBoostClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8077731092436975,0.8077731092436975,0.8077731092436975,0.8077731092436975,0.19222689075630253,PRODUTO
278,BaggingClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.8392857142857143,0.16071428571428573,PRODUTO
279,GradientBoostingClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8224789915966386,0.8224789915966386,0.8224789915966386,0.8224789915966386,0.17752100840336135,PRODUTO
280,RandomForestClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8665966386554622,0.8665966386554622,0.8665966386554622,0.8665966386554622,0.1334033613445378,PRODUTO
281,MLPClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.9002100840336135,0.9002100840336135,0.9002100840336135,0.9002100840336135,0.09978991596638656,PRODUTO
282,MLPClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8760504201680672,0.8760504201680672,0.8760504201680672,0.8760504201680672,0.12394957983193278,PRODUTO
283,MLPClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8004201680672269,0.8004201680672269,0.8004201680672269,0.8004201680672269,0.19957983193277312,PRODUTO
284,CatBoostClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8476890756302521,0.8476890756302521,0.8476890756302521,0.8476890756302521,0.15231092436974789,PRODUTO
285,VotingClassifier,datasets_lemmatize_text,UNDERSAMPLING,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.8939075630252101,0.10609243697478991,PRODUTO
286,KNeighborsClassifier,datasets_lemmatize_text,OVERSAMPLING,0.865546218487395,0.865546218487395,0.865546218487395,0.865546218487395,0.13445378151260504,PRODUTO
287,DecisionTreeClassifier,datasets_lemmatize_text,OVERSAMPLING,0.851890756302521,0.851890756302521,0.851890756302521,0.851890756302521,0.148109243697479,PRODUTO
288,SVC,datasets_lemmatize_text,OVERSAMPLING,0.9233193277310925,0.9233193277310925,0.9233193277310925,0.9233193277310925,0.07668067226890757,PRODUTO
289,XGBClassifier,datasets_lemmatize_text,OVERSAMPLING,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.09558823529411764,PRODUTO
290,AdaBoostClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8067226890756303,0.8067226890756303,0.8067226890756303,0.8067226890756303,0.19327731092436976,PRODUTO
291,BaggingClassifier,datasets_lemmatize_text,OVERSAMPLING,0.8665966386554622,0.8665966386554622,0.8665966386554622,0.8665966386554622,0.1334033613445378,PRODUTO
